array_element_name,H_CHIP_263_A,H_CHIP_263_B,H_CHIP_264_A,H_CHIP_264_B,H_CHIP_265_A,H_CHIP_265_B,H_CHIP_266_A,H_CHIP_266_B,H_CHIP_267_A,H_CHIP_267_B,H_CHIP_268_A,H_CHIP_268_B,H_CHIP_269_A,H_CHIP_269_B
AT2G06520,3113.3,2157.2,2866.9,2555.9,3035.2,3049.1,3110.6,2670.6,3559.8,3408.2,4120.5,2828.0,3274.2,3259.9
AT2G05790,3729.9,3441.3,3976.0,3478.7,4409.8,3871.0,4176.3,4171.4,4683.9,4573.9,4758.4,4764.1,4906.9,4841.4
AT2G18390,632.4,583.8,615.1,615.3,712.3,705.5,738.6,649.8,937.9,789.9,781.4,799.9,798.7,906.9
AT2G22670,3167.2,3205.6,2729.2,3096.6,2853.1,2990.8,2872.8,3062.3,3695.3,3603.6,3659.1,3506.5,3318.1,3417.6
AT2G20360,1398.4,1277.3,1377.8,1101.0,1405.6,1280.0,1294.6,1318.4,1364.7,1372.6,1051.3,1292.6,1349.7,1246.8
AT2G20260,893.1,735.2,769.0,759.7,966.3,941.1,1073.6,895.3,1339.5,1234.5,956.5,1075.3,1041.5,1031.0
AT2G20420,1459.0,1243.7,1643.1,1309.3,1547.9,1175.2,1381.2,1191.5,1351.8,1514.8,1169.3,1568.8,1360.1,1421.9
AT2G42910,1487.4,1401.9,1576.8,1559.3,1391.3,1277.8,1485.8,1256.1,1194.5,1136.7,1356.6,1156.2,1300.9,1172.1
ATMG00480,201.2,311.4,217.2,288.4,244.1,274.6,203.5,276.5,436.2,442.2,666.7,644.7,692.4,539.1
AT2G43030,3176.0,2949.2,2841.2,2989.7,2567.3,2657.4,2883.6,2408.3,2739.2,2301.4,2055.5,2170.8,2436.8,2399.4
AT2G02050,1094.6,1114.4,1188.3,1251.8,1138.3,1224.1,1080.0,1270.8,971.1,981.7,894.8,1006.3,1042.7,938.6
AT2G02000,612.6,707.8,393.5,352.8,243.8,251.8,199.0,164.8,330.4,381.0,168.5,237.8,232.5,188.9
AT2G36620,5347.9,4388.0,5699.2,4548.9,4814.5,4410.3,5280.5,4379.5,3635.9,3643.4,3839.8,4068.9,3842.7,3727.6
AT1G23820,1123.9,1367.1,961.3,1145.3,932.4,1116.0,807.5,1148.0,1028.7,1187.7,952.4,1227.0,1080.6,1071.6
AT1G23490,2041.7,1741.2,2256.9,1869.0,2337.4,2053.9,2243.2,1935.0,1997.1,1960.4,1999.7,1784.4,1856.3,1682.8
AT1G51160,901.4,716.3,949.4,720.8,914.4,701.2,890.5,743.4,1164.3,1036.0,1168.6,884.6,1027.1,1094.8
AT1G51400,1019.0,823.1,1032.3,859.4,1209.9,1159.5,1334.5,1092.6,1969.0,1803.6,1794.1,1936.5,2044.4,1830.3
AT1G51200,1820.1,1457.2,1524.0,1309.7,1816.0,1683.7,1872.0,1835.1,3003.1,2595.0,2980.8,3041.3,2812.2,2643.2
AT1G30880,893.5,1094.9,720.0,1069.5,965.5,1275.7,894.7,1169.1,1314.5,1603.0,1169.8,1697.7,1219.1,1621.7
AT1G62480,3851.0,2504.5,5250.2,4561.8,6099.0,4813.3,4408.1,4509.6,3775.7,3822.0,5067.5,3402.9,3175.4,2873.5
AT1G62500,5065.6,6217.2,5850.8,6437.8,6408.3,7424.0,6128.4,7396.4,4800.3,6838.3,4992.2,6485.4,5689.8,6407.3
AT1G62560,85.9,67.9,177.5,174.2,61.1,63.9,69.6,54.9,250.1,174.7,684.8,199.8,121.7,105.1
AT1G55490,2690.2,2429.7,2621.5,2562.6,2089.4,2430.7,2399.6,2075.4,1748.5,1776.7,1374.7,1683.2,1659.5,1543.9
AT1G04040,929.4,806.7,985.0,691.8,1163.3,1080.7,1040.5,783.6,713.2,617.6,654.1,513.6,787.8,582.1
AT1G51980,2127.0,1616.0,2198.3,1516.6,1946.0,1573.5,2147.1,1344.8,1806.6,1252.3,1751.5,1297.8,1635.8,1320.9
AT1G52040,946.5,1256.1,770.9,1075.0,2182.1,2557.0,3089.8,3625.0,2347.7,2463.6,1879.3,3083.1,3330.1,4589.7
AT1G52150,651.0,555.8,891.0,719.1,1097.9,902.0,1010.9,854.5,877.0,805.8,1032.7,667.3,879.4,629.6
AT1G61580,563.9,413.1,482.0,372.4,370.7,265.3,387.7,287.1,207.4,182.4,150.5,168.0,210.9,145.5
AT1G61520,4122.0,3706.7,3624.8,3712.3,3892.4,4513.4,4489.8,4190.1,4893.2,4755.9,4281.6,4465.2,4499.9,4737.2
AT1G61570,1181.4,1115.9,1176.7,1258.0,1201.7,1228.5,1134.4,1311.4,927.8,1122.5,848.2,1204.6,1042.9,1054.4
AT1G24510,3376.4,2833.2,3085.2,2928.4,3035.6,2860.5,2961.2,2731.9,2334.6,2260.5,2344.3,2404.8,2457.8,2063.3
AT1G24360,2815.7,2455.6,2627.6,2400.4,2305.1,2170.1,2482.8,2248.8,2135.2,2049.0,2671.1,2286.0,2286.8,2382.9
AT1G67350,1795.4,1525.2,1901.3,1674.1,1737.6,1644.3,1858.5,1638.1,1636.7,1484.1,1411.3,1393.3,1612.4,1489.5
AT1G67250,1637.7,1641.4,1773.2,1787.3,1648.3,1704.0,1502.5,1643.3,1412.7,1288.8,1272.6,1483.2,1432.1,1397.0
AT1G77120,2873.1,2779.2,3287.9,2736.7,2795.0,2676.5,2904.9,2210.9,1979.6,2313.5,2565.6,2046.4,2130.5,2494.5
AT1G23190,860.3,594.9,959.2,712.5,996.0,692.6,964.3,663.5,819.2,649.7,805.8,558.6,691.8,622.6
AT2G17360,1932.9,3386.5,2084.5,2961.8,2506.9,3220.4,2231.5,2471.1,2019.5,2352.5,1553.5,2402.2,1570.5,2167.1
AT1G24180,837.9,521.7,853.3,554.8,758.6,548.7,645.8,570.9,538.4,408.0,487.3,409.1,502.5,397.7
AT1G24100,198.9,287.3,278.7,362.1,275.9,383.9,249.8,345.2,461.5,497.4,732.7,394.5,369.6,514.8
AT1G03420,1177.5,1188.1,1247.5,1169.4,1226.1,1131.4,1121.6,1087.6,448.2,506.6,416.9,413.9,452.7,435.8
AT1G03600,1041.0,1083.5,1296.2,1242.8,1445.9,1443.1,1656.7,1424.8,1779.4,1733.2,1654.0,1500.5,1336.6,1932.2
AT1G03680,619.7,674.3,575.0,593.7,534.3,508.5,617.3,392.5,801.5,707.8,731.0,583.1,768.9,861.1
AT1G08560,1653.3,1583.0,1585.6,1460.0,1701.7,1416.0,1827.6,1502.4,1315.3,1314.2,1355.5,1180.6,1172.3,1300.7
AT1G08580,666.9,641.2,615.3,633.9,651.8,602.1,579.2,543.6,411.8,382.6,453.8,546.4,428.4,381.0
AT1G08830,4744.4,3830.8,4101.8,3713.8,5074.4,5031.8,5395.4,5379.5,4638.9,4502.9,4488.6,4182.2,4348.0,4458.3
AT1G23000,345.6,436.1,290.5,305.7,287.3,413.4,306.3,513.7,429.2,511.5,489.6,659.3,596.9,596.4
AT1G22840,3168.7,2888.5,3484.3,3229.0,3454.5,3377.0,3440.7,3742.2,2656.8,2923.6,2647.1,2821.7,2732.7,2765.6
AT1G70160,866.0,1006.5,831.6,876.7,989.8,1092.7,948.8,1286.7,1062.8,1129.9,1005.2,1161.6,1188.0,1161.8
AT1G09770,584.8,518.0,626.4,491.7,589.0,596.6,577.2,509.4,752.4,854.7,682.3,783.5,675.3,726.5
AT1G09780,2294.9,2183.3,2484.2,2265.5,2065.9,1807.2,1849.0,1847.9,1092.1,1134.6,1231.2,982.0,1119.8,1053.4
AT1G09640,4432.6,4113.1,4475.5,4225.1,4068.7,4667.7,4730.1,4484.4,5257.9,5117.3,4014.3,4806.7,4373.3,4408.7
AT1G09750,3793.5,3460.9,3293.7,2749.7,3829.4,3412.9,3839.1,3481.5,3882.8,4142.5,3969.1,3842.5,4325.8,4296.6
AT1G09815,1389.3,895.7,1031.7,896.6,1187.8,958.1,1254.0,960.4,1224.4,1117.3,1345.0,1192.7,1236.6,1152.5
AT1G09690,5605.1,4928.6,5214.8,5265.2,4896.3,5684.8,4957.0,5523.0,3775.2,5230.8,4586.5,6398.5,4147.1,4793.4
AT1G08880,1222.8,1514.7,894.8,1141.3,879.8,1127.8,838.7,1211.9,765.0,1107.5,807.8,1165.7,1058.2,979.5
AT1G08980,170.3,246.1,248.4,167.5,223.0,242.6,220.6,243.7,436.1,386.7,338.1,485.0,440.6,462.9
AT1G04750,741.9,1130.5,753.6,972.2,825.7,1335.2,773.2,1202.6,814.6,1181.9,841.1,1156.6,774.0,1145.3
AT1G04690,1670.5,1477.2,1549.8,1467.3,1598.4,1310.1,1540.6,1351.2,1672.1,1522.9,1974.1,1621.0,1713.7,1813.4
AT1G04680,1002.3,843.4,1141.7,959.4,1458.8,1008.4,993.0,941.7,908.0,906.9,1277.0,830.9,960.9,770.1
AT1G05190,1597.5,1502.6,1477.9,1474.5,1341.9,1556.6,1564.6,1402.5,1506.1,1490.1,1100.8,1437.0,1373.4,1382.6
AT1G55670,3044.4,2634.5,3101.0,2756.8,3400.5,3320.3,3487.6,2979.0,3883.6,4479.4,3519.6,3885.0,3666.9,4103.4
AT1G30820,419.0,484.8,588.9,436.2,579.3,547.9,740.1,708.1,443.8,410.5,392.8,386.4,385.2,350.0
AT5G38430,8277.8,5149.8,7646.8,5843.9,7603.4,6303.3,8132.4,5847.0,7771.7,8588.9,7312.9,7096.4,7689.4,6826.1
AT1G77180,1352.8,1074.2,1066.4,1057.7,1106.8,1093.6,1167.7,1064.5,1132.8,997.1,1019.6,1281.5,1023.6,1245.1
AT1G27330,360.1,790.1,340.9,972.3,453.5,879.7,394.4,842.3,383.7,673.0,347.2,676.5,422.5,548.3
AT1G27400,3257.9,3454.4,3355.3,3777.8,3067.7,3465.7,3207.5,3344.5,2604.9,2706.9,2634.2,2915.5,2700.4,2909.3
AT1G27450,2129.2,2284.8,2076.3,2465.0,2371.0,2432.6,2091.6,2548.8,2045.7,2426.0,2196.6,2331.0,2000.7,2192.7
AT5G33320,1331.7,1490.5,1263.7,1482.5,1177.2,1242.1,1134.0,1155.9,1050.5,1249.6,1056.7,1162.6,1075.4,1155.2
AT1G43170,9821.5,7786.4,9603.0,8127.5,8920.0,8039.2,9340.6,7452.2,9369.9,8714.9,9754.5,9147.0,9309.2,9788.0
AT1G61790,2059.9,2465.1,2301.5,2753.7,2160.8,2451.3,2100.2,2528.2,2269.3,2771.5,2221.3,2717.8,2366.7,2669.2
AT1G61730,1419.1,1678.6,1358.8,1485.2,1329.1,1372.3,1236.2,1513.7,967.5,1148.0,847.8,1404.3,1069.7,1125.5
AT1G12000,1082.3,1006.4,1334.6,1113.6,1213.6,1037.4,1101.9,1003.1,798.0,818.5,964.9,873.7,741.7,729.7
AT1G11860,1235.0,885.9,1242.5,1032.9,1154.1,1009.0,1281.4,879.6,961.8,965.4,878.3,673.1,1011.7,857.9
AT1G11820,1143.5,1060.0,1121.6,939.2,1198.7,1002.0,1232.0,1139.2,1296.1,1281.6,1414.3,1097.9,1224.1,1163.5
AT1G12090,3434.0,2742.4,3515.2,3323.0,4006.5,3902.6,3124.8,3927.3,2739.2,2650.8,2625.1,2462.4,2535.5,2498.3
AT1G11840,3254.6,2483.2,3412.4,2616.9,4179.9,3175.3,3855.1,3237.5,3403.6,2808.6,3286.5,2520.9,3377.6,2841.8
AT1G11910,2485.5,2577.4,2410.0,2357.4,2681.3,2304.0,2237.8,2571.7,2435.5,2631.6,2411.9,2659.4,2376.6,2637.0
AT1G12110,116.6,81.1,398.6,360.0,806.3,466.4,576.5,451.6,264.6,281.5,468.0,154.1,225.1,159.4
AT1G03330,1210.7,1135.2,1179.1,1172.8,1217.2,1057.0,1070.9,1115.6,834.3,916.1,933.5,1004.7,922.8,812.7
AT1G03220,1200.3,852.3,1247.5,1194.0,1290.7,1257.9,1039.7,1277.8,661.6,1076.0,659.1,603.9,654.3,886.6
AT1G70320,1513.0,1191.4,1338.7,993.5,1428.9,986.5,1285.4,936.8,1424.0,1138.6,1285.2,1070.2,1294.1,1114.0
AT1G70370,1868.4,1336.2,1841.9,1551.9,2138.3,1640.9,2282.8,1641.6,2267.6,2416.3,2385.3,2182.9,2475.1,2195.8
AT1G70310,1691.3,1668.7,1137.5,1164.9,1123.6,1445.5,1126.2,1296.5,1544.0,1769.7,1565.4,1637.6,1402.9,1666.5
AT1G04170,1864.0,1758.1,1954.8,1769.9,1761.3,1581.2,1887.1,1623.7,1534.2,1270.9,1660.7,1372.8,1528.9,1400.1
AT1G61870,329.8,670.8,309.3,789.7,349.5,570.9,328.9,612.7,271.0,617.0,319.3,540.5,392.0,560.8
AT1G78850,498.9,412.1,798.3,836.2,798.6,1168.8,1042.9,1294.8,184.8,286.3,111.2,173.0,173.6,221.9
AT1G78900,1613.5,1575.5,1640.9,1730.6,1824.5,1829.3,1620.5,2273.4,1314.0,1407.8,1169.6,1454.7,1453.6,1391.7
AT1G16890,2029.5,1407.5,1955.8,1587.2,1764.3,1426.1,1985.7,1370.0,2004.1,1336.1,1947.5,1328.0,1874.3,1611.7
AT1G09210,2299.8,1861.4,2470.3,1953.9,2007.8,1872.0,2096.1,1985.3,1729.6,1635.0,1562.2,1688.2,1529.1,1548.3
AT1G09200,1978.9,2571.0,1799.9,2695.9,1619.3,2256.2,1654.5,2365.5,1715.9,2365.5,1938.2,2479.3,2154.9,2274.7
AT1G67430,7028.0,6438.8,7003.1,6982.6,6386.5,7345.9,6851.1,6799.4,5975.0,6067.9,6047.1,6404.1,5450.5,6275.2
AT1G54690,1819.4,1906.8,1458.6,1705.5,1463.9,1583.6,1503.1,1572.6,1295.3,1417.7,1548.9,1556.6,1618.2,1758.5
AT1G54580,2963.3,2419.0,2993.7,2388.3,2911.2,2598.8,2681.1,2400.7,2895.6,2393.1,3060.9,2822.2,2982.8,2594.9
AT1G22780,4235.3,4078.7,4290.1,4286.2,3972.0,4405.0,4004.6,4251.9,3548.5,3887.0,3164.9,3580.6,3277.2,3675.0
AT1G22770,476.0,438.3,190.5,161.8,182.8,154.2,180.8,168.6,401.2,350.4,540.6,450.3,437.1,412.2
AT1G65290,2615.3,2699.0,2458.7,2737.4,2650.0,2850.0,2611.7,2990.5,2375.6,2350.0,2126.0,2568.8,2387.4,2498.0
AT1G65370,1240.8,1785.1,1143.2,1511.5,1325.4,1948.5,1275.1,2153.5,1783.5,2378.1,1798.0,2585.4,1669.5,2583.5
AT1G02205,594.6,542.9,345.4,447.8,372.6,407.1,581.1,488.0,1323.9,678.6,735.3,998.6,1348.9,982.1
AT1G02140,2004.7,1733.8,1936.4,1767.0,1929.6,1728.0,2082.9,1620.5,1774.0,1719.9,1772.8,1762.1,1625.1,1726.9
AT1G02280,1137.7,976.3,1074.7,947.4,1023.0,1129.2,1010.1,1145.2,1090.1,877.3,792.4,905.4,917.4,762.0
AT1G79040,3586.8,2806.7,3524.0,3004.0,3911.2,3948.7,4459.6,3415.9,5630.6,5207.4,4689.5,4761.4,4696.2,4991.5
AT1G16700,1158.3,1121.7,1203.8,1129.6,1249.2,1290.9,1212.4,1334.2,966.2,1150.1,885.7,1051.5,835.9,941.6
AT2G28000,3445.5,2454.2,3176.2,2484.4,2491.9,2127.6,2572.8,1861.8,2278.6,1935.4,1927.3,1988.1,2102.7,1618.8
AT2G03680,1007.9,1225.2,1008.0,1407.1,1163.6,1302.6,1110.6,1451.2,1117.5,1511.9,1080.1,1401.0,1045.6,1289.4
AT2G22450,388.4,392.0,211.4,259.1,212.0,259.9,207.9,253.6,386.5,453.8,434.7,483.4,489.5,485.3
AT2G22540,1282.8,1176.2,1119.4,1032.9,1221.3,1141.0,1132.1,1115.5,1526.5,1810.5,1481.6,1731.7,1572.2,1713.0
AT2G22500,318.5,393.2,464.7,450.8,330.5,380.5,299.7,306.8,496.6,658.8,539.7,380.5,361.6,532.5
AT2G22430,581.6,795.6,490.1,635.5,640.3,789.8,650.2,811.1,735.4,1006.1,840.4,1046.3,823.7,868.2
AT2G21130,933.7,1104.3,440.5,470.1,392.9,428.7,356.9,462.2,628.4,813.4,924.0,991.3,663.5,837.3
AT2G21160,2492.2,2344.5,2344.0,2457.6,2224.3,2127.8,2042.2,2241.5,1963.2,2107.8,1952.6,1826.4,2039.2,2126.7
AT2G21060,1348.1,1213.5,1090.9,842.4,1015.6,901.2,1029.4,1050.3,975.4,967.7,1249.7,1028.4,1212.8,1109.2
AT2G42740,808.3,1094.0,925.2,1238.8,849.4,1083.3,894.9,980.8,785.1,940.8,804.6,1109.9,835.7,950.8
AT2G42840,6065.0,5215.7,5889.8,4972.0,5608.9,5457.4,5647.8,5589.4,5801.8,5242.7,5757.5,5835.6,6002.1,5647.8
AT2G36390,720.8,742.2,473.5,358.9,445.6,450.1,437.1,472.1,766.7,727.9,917.5,754.9,743.8,649.2
AT2G36570,748.9,556.4,762.1,636.1,851.8,758.0,767.0,645.6,935.0,771.8,917.0,789.8,939.1,775.9
AT2G36460,787.8,676.1,940.7,764.0,1168.6,958.9,1002.8,916.9,844.9,794.9,1012.5,793.6,902.1,795.1
AT2G36580,472.0,829.9,431.0,783.8,417.2,773.1,427.3,658.3,321.9,575.0,346.7,422.7,357.1,455.4
AT2G36530,4629.5,4225.7,4971.1,4833.3,4549.0,4785.7,4321.1,4833.5,3341.1,3636.4,3489.7,3523.6,3371.8,3194.8
AT2G21870,2411.2,1792.3,2280.1,1902.1,2093.9,1961.5,2338.3,1983.3,2317.5,2038.7,2132.6,2086.9,2173.8,1997.5
AT2G21790,1369.6,1390.6,1016.4,1064.0,955.4,1062.2,1061.6,1014.6,1219.1,1232.6,1346.5,1464.1,1324.2,1440.3
AT2G36910,966.9,611.7,906.6,641.3,1085.6,664.6,1019.4,758.9,1131.1,858.4,1260.0,948.1,1199.6,958.2
AT2G36830,5699.6,4277.9,5212.3,4103.9,5996.2,4810.7,6121.4,5098.1,6158.6,5981.4,7862.7,5692.4,7036.0,6427.6
AT2G36880,2843.4,2139.8,3138.6,2525.8,3301.4,2375.1,3030.3,2334.7,1907.6,1915.9,2302.0,1434.3,1908.6,1760.3
AT2G36870,888.3,914.6,1367.4,1312.8,1957.6,1722.9,1234.1,1600.9,944.2,984.1,1197.3,939.5,1178.7,993.9
AT2G36930,1523.1,1530.4,1310.8,1323.1,1443.2,1571.3,1611.6,1665.0,1853.8,1785.9,1463.8,1774.7,1522.7,1661.9
AT2G04450,430.6,315.8,997.0,754.0,1342.5,951.4,979.9,977.0,377.9,484.8,356.4,156.2,198.3,207.5
AT2G04520,1417.4,1465.0,1279.2,1588.8,1373.0,1488.2,1294.4,1610.5,1156.8,1218.0,1024.7,1186.8,1188.8,1117.3
AT5G18380,10179.9,7156.1,9087.1,7742.2,8835.6,7596.3,9204.0,7520.5,11547.8,9737.6,10260.3,11293.9,8988.8,11438.3
AT2G40360,2000.1,1560.8,1697.1,1480.4,1709.3,1523.9,1610.0,1392.1,1860.1,1483.0,1998.0,1903.1,1987.3,1781.9
AT2G40290,1464.0,948.5,1472.6,988.9,1306.1,995.0,1338.3,914.7,1087.7,871.5,930.2,881.3,992.2,748.0
AT2G21390,1590.7,1334.6,1527.7,1206.5,1446.1,1345.0,1511.4,1165.0,1266.3,1403.6,1490.0,1197.6,1259.8,1303.3
AT2G21260,590.3,860.6,637.3,840.9,771.1,865.3,660.3,896.1,467.7,650.6,511.3,572.6,485.2,610.4
AT2G21330,517.7,437.4,532.3,483.6,641.6,667.5,787.1,532.4,856.5,670.3,689.5,629.0,825.6,707.3
AT1G26910,1387.8,1211.6,1456.4,1284.2,1257.3,1105.3,1293.2,1003.1,989.7,935.8,1081.1,938.5,1086.6,973.7
AT1G26880,4114.6,3658.5,4303.5,4020.0,3716.3,3940.7,3887.4,3744.2,2956.1,3093.6,2963.2,3517.5,3120.7,2971.1
AT1G26850,1859.8,1556.3,1730.8,1478.4,1704.3,1398.2,1699.8,1417.5,1822.0,1566.8,2197.5,1747.7,1910.4,1793.0
AT1G09310,389.2,337.7,349.2,344.5,252.3,461.8,433.6,312.7,581.7,437.2,288.3,482.4,549.1,580.5
AT1G04340,727.4,699.3,670.5,786.5,619.1,672.5,648.0,644.5,434.3,470.2,510.6,542.8,475.8,494.8
AT1G04410,5077.7,4796.9,5414.9,5215.1,5312.1,5383.5,5224.5,5232.2,3836.3,3858.9,4178.6,3457.3,3763.7,3530.2
AT1G04480,3841.8,3218.7,3921.8,3357.4,3636.6,3103.6,3785.1,3027.8,3118.7,2893.1,3074.9,3188.5,3120.3,2834.7
AT1G04510,778.8,981.8,758.2,947.0,767.2,817.1,737.4,778.0,575.9,619.8,716.9,681.7,580.9,729.7
AT1G04270,7561.8,6835.7,7295.9,7172.0,6664.5,7368.3,6959.2,7073.9,6273.2,5784.2,6464.1,6164.1,6062.3,6380.2
AT2G04630,451.2,601.9,427.0,653.1,467.2,639.7,399.8,617.5,345.3,518.1,356.6,540.0,371.2,475.1
AT2G11910,2453.4,1911.9,2298.2,1925.5,2082.2,1862.2,2082.2,1765.9,2605.7,1979.0,2420.3,2414.5,2596.7,1993.1
AT2G25210,2716.3,1761.9,2767.0,2339.9,2465.7,2188.5,2495.6,1967.2,2335.1,1982.7,1802.8,2032.9,2128.7,1741.1
AT2G01820,1130.2,913.2,943.8,737.0,991.8,816.3,1047.3,875.0,1185.3,1025.0,1249.8,1004.5,1142.1,1114.5
AT2G16430,1016.5,1092.6,1127.6,1221.3,1037.8,1013.2,968.7,1029.7,797.2,870.6,928.8,849.7,688.3,841.1
AT2G17120,943.9,703.5,1262.9,1098.4,1250.1,1000.4,1260.6,1097.6,813.1,726.9,778.8,643.0,745.9,712.5
AT2G24765,665.8,884.1,704.3,988.4,752.7,950.9,718.4,935.0,662.9,976.1,708.8,848.0,747.8,873.8
AT2G24940,692.6,665.9,702.9,769.5,797.0,874.0,730.5,851.9,1064.6,1160.9,1339.1,1005.9,1108.0,1230.0
AT2G24850,66.2,67.2,212.7,385.8,619.5,394.9,351.9,545.5,77.5,110.9,86.3,48.0,158.9,207.6
AT2G21660,8031.7,7963.9,3975.7,3509.4,2934.6,2663.1,3007.6,2416.7,8392.5,8543.6,9050.9,9890.6,7486.5,8779.0
AT2G21620,1939.6,1275.6,1496.3,1095.6,1538.8,1195.3,1485.3,1191.4,1566.8,1279.7,1737.6,1197.6,1410.2,1251.0
AT2G21580,1609.9,1483.6,1636.6,1317.4,1458.7,1200.1,1459.6,1212.6,1185.7,1035.9,1124.8,1274.9,1279.6,1276.3
AT2G42600,2494.3,2176.9,2069.8,1701.8,1500.1,1270.3,1254.4,1062.2,1804.3,1576.3,1976.5,1818.6,1526.2,1411.5
AT2G42590,1006.1,828.9,1012.6,892.3,1159.9,1026.1,1070.3,1067.7,1284.1,1271.9,1127.5,1088.5,1156.1,1148.4
AT2G42610,3674.2,2421.8,3940.2,2965.8,5351.9,3519.7,4196.3,3241.4,3084.6,2894.0,4295.0,2461.6,2690.3,2209.0
AT2G31790,130.0,138.6,218.2,167.3,141.5,148.9,158.9,154.9,432.2,285.3,865.9,294.7,324.0,273.2
AT2G31880,300.2,264.6,718.0,676.8,970.6,793.5,778.6,846.4,364.4,301.0,368.0,229.6,230.6,327.3
AT2G04030,1438.3,1314.1,1332.5,1327.5,1110.3,1077.7,1228.6,968.3,1103.8,1125.1,958.9,1023.7,1224.6,955.4
AT2G22170,749.9,571.2,897.8,765.9,1379.7,1193.5,1093.7,1098.9,783.1,668.9,668.1,649.3,777.2,613.0
AT2G28600,835.8,770.4,785.9,761.8,740.2,747.4,750.2,706.6,495.9,468.7,534.2,558.1,525.6,468.8
AT2G31490,572.6,816.2,687.5,959.4,644.5,887.6,549.5,1077.4,425.7,633.9,361.8,681.3,457.4,621.6
AT3G53870,2901.8,3847.0,2748.5,4257.9,3153.2,4076.6,3002.7,4460.2,1895.5,2998.2,2241.3,3455.8,2288.4,3132.8
AT2G17250,984.4,936.0,914.4,771.0,781.9,714.9,829.5,690.3,667.0,512.9,684.6,751.6,695.8,658.1
AT2G20490,2159.0,1787.7,2034.7,1776.1,1994.2,1911.7,2064.3,1714.0,2482.9,2151.2,2273.0,2603.7,2285.2,2211.0
AT2G20450,2252.7,1772.0,2297.3,1899.1,1775.4,1651.3,1974.7,1480.8,1562.9,1421.2,1690.2,1599.7,1681.9,1544.6
AT4G28510,1792.4,1745.6,1715.9,1801.8,1708.7,1775.8,1783.1,1765.6,1540.5,1466.8,1595.7,1718.0,1491.9,1568.4
AT2G03870,1165.0,991.8,1212.4,1136.7,1138.9,929.5,1178.8,895.7,836.1,792.6,876.6,822.7,946.3,838.9
AT2G03820,611.5,879.9,583.8,746.0,601.8,883.5,643.6,759.0,488.9,556.8,453.3,600.0,527.6,544.8
AT2G05070,4333.2,4248.5,5383.2,5325.1,5408.7,6281.0,6106.3,5379.1,4716.0,5975.9,5156.1,5459.0,5386.8,6385.5
AT2G05710,1514.6,1540.5,1512.7,1576.6,1881.4,1748.7,1743.8,1755.4,1314.4,1384.6,1201.4,1112.6,1218.8,1372.1
AT2G47170,2917.9,2941.3,2891.8,3134.8,2762.9,2533.9,2628.7,2651.7,2548.3,2772.8,2517.6,2472.7,2607.4,2724.4
AT2G04280,1424.7,1382.0,1450.3,1242.8,1555.6,1356.7,1396.4,1211.9,1403.9,1741.2,1501.3,1572.5,1577.5,1425.7
AT2G15290,1043.5,1118.1,977.5,1138.2,857.7,939.0,887.9,902.1,722.5,699.2,805.2,690.5,746.3,778.5
AT2G36160,4585.4,4272.0,4631.9,4491.2,4313.0,4544.6,4144.3,4692.5,4371.8,4905.9,4371.7,4523.1,4185.7,4715.8
AT2G36170,2769.2,2876.5,2847.0,3095.2,2612.2,2849.5,2681.5,2932.9,2246.5,2297.8,2054.9,2500.5,2352.7,2388.8
AT2G38810,742.0,970.3,716.5,914.3,634.0,766.4,593.4,713.7,656.5,792.4,722.4,1063.1,777.8,815.9
263268_at,275.5,524.8,260.0,437.7,251.7,451.0,183.5,389.7,253.9,607.5,281.2,686.4,239.7,501.1
AT2G16500,587.2,505.1,657.4,577.3,521.6,485.3,560.9,518.0,382.5,357.6,332.5,283.6,372.8,287.2
AT2G31400,1346.0,1305.6,1266.3,1177.2,1113.1,1101.5,1148.9,1054.2,1012.5,1007.5,994.0,1079.9,1028.6,973.4
AT2G31360,2054.4,2619.8,1447.4,1809.9,1421.0,1874.4,1519.3,1993.4,1316.7,1551.1,1627.3,1432.8,1476.0,1863.6
AT2G31390,2534.9,1869.3,3417.7,2709.4,3746.8,3475.0,3065.1,3583.4,1606.5,1675.2,1956.0,1581.0,1949.4,1787.6
AT1G10470,896.7,857.5,971.9,957.8,875.8,824.4,696.5,897.7,573.9,692.1,828.9,736.5,625.8,669.9
AT1G10590,2255.7,1750.9,2181.9,1852.3,2192.7,1884.2,2255.0,2041.2,2224.0,1854.0,2019.9,2086.3,2062.6,1909.4
AT1G30630,1274.9,1334.2,1260.3,1362.1,1194.5,1348.3,1153.8,1190.6,885.7,1011.3,1002.0,839.9,979.2,1030.2
AT1G54010,408.9,594.3,442.0,797.6,569.7,1047.0,670.7,926.4,405.2,558.3,244.9,383.1,335.4,503.3
AT1G54030,705.6,675.6,738.0,724.7,971.8,915.1,888.5,1093.4,773.1,797.3,607.2,694.8,674.7,880.8
AT1G54080,1293.3,884.3,1094.9,824.9,1178.2,947.9,1321.0,1013.9,1546.9,1063.2,1366.4,1181.3,1486.1,1069.3
AT1G54020,36.8,68.5,36.7,66.1,188.3,214.4,403.3,563.2,139.5,161.6,168.4,203.6,592.4,558.7
AT1G03130,457.5,369.4,451.2,389.0,418.2,528.3,658.1,356.1,799.9,548.4,558.6,495.3,669.8,578.6
AT1G54590,578.9,769.7,584.9,780.7,652.5,914.9,611.2,956.9,519.3,778.8,489.2,817.0,516.2,761.3
